,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,DefaultData,Latitude,Longitude,ZipCode,log_SiteEnergyUse,log_TotalGHGEmissions
5427,2016,Nonresidential COS,Warehouse,5.0,NORTHWEST,1969,1.0,25658.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,1063960.125,18.87,False,47.70117,-122.34284,98103.0,13.877509411562112,2.9892110565637253
5426,2016,NonResidential,Mixed Use Property,5.0,NORTHWEST,1972,1.0,66704.0,"Distribution Center, Non-Refrigerated Warehouse, Office, Other - Education, Parking",Other - Education,,600516.875,19.77,False,47.697340000000004,-122.34638999999999,98103.0,13.3055476869201,3.033509637888021
5424,2016,NonResidential,Other,5.0,NORTH,2009,3.0,35115.0,Automobile Dealership,Automobile Dealership,,1922953.25,31.94,False,47.7139,-122.29794,98125.0,14.46937323333627,3.494687724749494
5420,2016,Nonresidential COS,Mixed Use Property,2.0,SOUTHEAST,1995,1.0,28425.0,"Fitness Center/Health Club/Gym, Office, Other - Recreation",Fitness Center/Health Club/Gym,,2133797.75,57.25,False,47.56214,-122.28143,98118.0,14.573414399929971,4.06474409244581
5440,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1954,1.0,36040.0,"Distribution Center, Office",Distribution Center,,363808.1875,7.74,False,47.57258,-122.33058999999999,98134.0,14.752005111155329,2.167910189667444
5418,2016,Nonresidential COS,Medical Office,2.0,SOUTHEAST,1990,2.0,38352.0,"Medical Office, Office",Medical Office,36.0,2108861.75,14.7,False,47.56364,-122.28572,98118.0,14.5616593791071,2.7536607123542622
5416,2016,NonResidential,Retail Store,2.0,SOUTHEAST,1968,1.0,36071.0,Retail Store,Retail Store,97.0,1519952.125,50.76,True,47.56514,-122.28781000000001,98118.0,14.234190053531144,3.946617650192645
5414,2016,NonResidential,Small- and Mid-Sized Office,3.0,CENTRAL,1984,5.0,72613.0,"Office, Parking",Office,84.0,2602213.75,41.96,False,47.605920000000005,-122.31367,98122.0,14.771873467316134,3.7602694502006093
5413,2016,NonResidential,Mixed Use Property,2.0,GREATER DUWAMISH,1931,1.0,46183.0,"Food Service, Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,,1890502.5,27.92,False,47.58874,-122.32661999999999,98134.0,14.452353753673485,3.3645333972905638
5412,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1979,2.0,47368.0,"Office, Parking",Office,99.0,1042652.625,7.27,False,47.58895,-122.32833000000001,98134.0,13.857279583908676,2.1126345090356
5411,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1989,1.0,23792.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,2852102.75,19.88,False,47.58661,-122.3281,98134.0,14.863567437835025,3.038791763014438
5410,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1916,3.0,71283.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,41.0,2491238.25,43.17,False,47.5842,-122.32826000000001,98199.0,14.72829083539697,3.7880458256084353
5409,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1966,1.0,28144.0,"Distribution Center, Office",Distribution Center,73.0,858701.0,8.22,False,47.58517,-122.32853,98104.0,13.663177225759995,2.2213750375685026
5408,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1959,1.0,35400.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,84.0,419978.6875,9.29,False,47.58238,-122.32718999999999,98134.0,14.752005111155329,2.331172549845958
5407,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1970,1.0,43390.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,87.0,533742.8125,3.72,False,47.57832,-122.32648999999999,98134.0,13.187671250951922,3.923556241241819
5406,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1970,1.0,23750.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,522972.1875,3.65,False,47.57798,-122.32783,98116.0,13.167285475002474,3.923556241241819
5417,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1989,3.0,51672.0,K-12 School,K-12 School,97.0,1436510.375,20.3,False,47.565909999999995,-122.28339,98118.0,14.177728075922166,3.0587070727153796
5396,2016,NonResidential,Small- and Mid-Sized Office,4.0,LAKE UNION,1960,2.0,34110.0,Office,Office,31.0,2563985.5,17.87,False,47.635670000000005,-122.32522,98102.0,14.757073831798229,2.9375733593804587
5441,2016,NonResidential,Supermarket / Grocery Store,4.0,NORTHEAST,1965,1.0,32822.0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,42.0,8839812.0,219.93,False,47.68269,-122.28912,98115.0,15.994776280543926,5.397845909262937
5444,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1950,2.0,20385.0,Worship Facility,Worship Facility,65.0,809291.8125,34.04,False,47.680609999999994,-122.29002,98115.0,13.603916074312513,3.5564902660681907
4981,2016,NonResidential,Retail Store,5.0,NORTH,1965,1.0,24982.0,Retail Store,Retail Store,99.0,335245.0,2.34,True,47.70747,-122.32248999999999,98125.0,14.752005111155329,3.923556241241819
5483,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1926,2.0,20400.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,69.0,438557.0,12.17,False,47.579409999999996,-122.3336,98134.0,14.752005111155329,2.5779415157551897
5480,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1918,1.0,26075.0,Other,Other,,1608508.75,17.6,False,47.576190000000004,-122.3339,98134.0,14.290818687190873,2.9231615807191558
5484,2016,NonResidential,Small- and Mid-Sized Office,2.0,GREATER DUWAMISH,1926,1.0,20460.0,Office,Office,73.0,903541.875,6.3,False,47.57893,-122.33373999999999,98134.0,13.714078842232716,3.923556241241819
5479,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1937,1.0,20975.0,"Fast Food Restaurant, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,,347437.6875,6.46,False,47.57459,-122.3339,98134.0,14.752005111155329,3.923556241241819
5478,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1916,1.0,27760.0,"Office, Other, Parking, Retail Store",Other,,2833624.5,112.82,False,47.575070000000004,-122.33349,98134.0,14.857067545123234,4.734618253174978
5474,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1909,4.0,44775.0,Other,Other,,950695.625,29.88,False,47.59347,-122.33368999999999,98134.0,13.764950284325042,3.4301087251565754
5473,2016,NonResidential,Retail Store,5.0,NORTHEAST,1952,1.0,26853.0,Retail Store,Retail Store,68.0,1399062.75,21.46,False,47.69066,-122.29023000000001,98115.0,14.151313820872462,3.111735949310297
5471,2016,NonResidential,K-12 School,5.0,NORTHEAST,1949,2.0,43645.0,K-12 School,K-12 School,71.0,2053956.375,85.15,False,47.693999999999996,-122.28967,98115.0,14.535278917064463,4.456089962973938
5469,2016,NonResidential,K-12 School,3.0,CENTRAL,1929,2.0,24152.0,K-12 School,K-12 School,100.0,161363.4063,1.12,False,47.60885,-122.2999,98122.0,14.752005111155329,3.923556241241819
5443,2016,SPS-District K-12,K-12 School,4.0,NORTHEAST,1948,1.0,64314.0,K-12 School,K-12 School,86.0,2936336.25,108.05,True,47.680690000000006,-122.27533000000001,98115.0,14.892673529286029,4.691806492647638
5465,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1979,1.0,27420.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55.0,1176342.25,39.05,False,47.525490000000005,-122.33063999999999,98108.0,13.977921244103948,3.6901286735143684
5463,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1979,1.0,33320.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,2339234.0,64.75,False,47.525490000000005,-122.33063999999999,98108.0,14.665334510805963,4.185859671057874
5462,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1979,1.0,31360.0,"Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,,1356972.25,43.18,False,47.525490000000005,-122.33063999999999,98108.0,14.120767226021384,3.788272197991971
5461,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1973,1.0,36000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,44.0,2771820.5,124.4,False,47.5316,-122.333,98108.0,14.835015243279159,4.83150862819882
5460,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1970,1.0,44000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,4302455.5,175.53,False,47.5316,-122.333,98108.0,15.274696696615791,5.173490833601192
5459,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1966,1.0,32000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,2186148.5,41.77,False,47.5316,-122.333,98108.0,14.597652335133121,3.7558369222388173
5455,2016,NonResidential,Supermarket / Grocery Store,5.0,NORTHWEST,1986,1.0,45155.0,Supermarket/Grocery Store,Supermarket/Grocery Store,73.0,6674179.5,158.63,False,47.70224,-122.34409,98133.0,15.713756983177966,5.072858637276387
5454,2016,NonResidential,Other,5.0,NORTHWEST,1986,1.0,33392.0,Movie Theater,Movie Theater,,2786648.75,19.43,False,47.70197,-122.34218999999999,98113.0,14.840350625800186,3.0170044088295307
5449,2016,NonResidential,Supermarket / Grocery Store,4.0,NORTHEAST,1973,1.0,24377.0,Supermarket/Grocery Store,Supermarket/Grocery Store,73.0,9851260.0,260.32,False,47.668240000000004,-122.28393999999999,98105.0,16.10311002525894,5.56574570997255
5446,2016,NonResidential,Small- and Mid-Sized Office,4.0,NORTHEAST,1967,2.0,20317.0,Office,Office,83.0,620994.3125,4.33,False,47.66888,-122.28333,98105.0,13.339078812577949,3.923556241241819
5445,2016,NonResidential,Worship Facility,4.0,NORTHEAST,1946,1.0,24295.0,Worship Facility,Worship Facility,53.0,216115.0,1.51,False,47.679840000000006,-122.27739,98115.0,14.752005111155329,3.923556241241819
5464,2016,NonResidential,Warehouse,1.0,GREATER DUWAMISH,1979,1.0,48020.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,71.0,2373568.25,59.14,False,47.525490000000005,-122.33063999999999,98108.0,14.679905392869777,4.096675177560383
5306,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1950,1.0,20724.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,1832031.5,83.3,False,47.58032,-122.32083,98134.0,14.42093656423353,4.4343818650078095
5394,2016,NonResidential,Worship Facility,6.0,NORTHWEST,1951,2.0,41600.0,Worship Facility,Worship Facility,58.0,1195165.25,30.99,False,47.68351,-122.35481999999999,98103.0,13.993795855010184,3.4654233539614268
5391,2016,NonResidential,Medical Office,4.0,NORTHEAST,1987,4.0,36932.0,Medical Office,Medical Office,,2824096.75,19.69,False,47.661590000000004,-122.28606,98105.0,14.853699491018881,3.029650491757452
5340,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1953,1.0,24990.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,80.0,523614.0938,8.7,False,47.57934,-122.32501,98134.0,13.168512139569543,2.272125885509337
5339,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1945,1.0,22972.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,73.0,495481.0,3.45,False,47.57833,-122.32563,98134.0,14.752005111155329,3.923556241241819
5338,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1966,1.0,20520.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,73.0,1167887.75,40.85,False,47.57895,-122.32551000000001,98134.0,13.970708189546231,3.7340917969354845
5337,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1910,1.0,32100.0,Other,Other,,758008.875,25.77,False,47.57959,-122.32557,98134.0,13.538451692244134,3.2872818575322613
5336,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1972,1.0,31365.0,Other,Other,,652991.6875,5.09,False,47.57936,-122.32321999999999,98134.0,13.3893212098804,3.923556241241819
5335,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1960,1.0,45842.0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,99.0,819354.625,12.55,False,47.58336,-122.32525,98134.0,13.616273487148828,2.60638654732571
5334,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1944,1.0,25880.0,Retail Store,Retail Store,100.0,162960.0,1.14,False,47.58698,-122.32396999999999,98134.0,14.752005111155329,3.923556241241819
5333,2016,Campus,Other,2.0,GREATER DUWAMISH,1991,0.0,49250.5,"Other, Parking",Other,,2551022.25,49.58,False,47.59042,-122.32498000000001,98134.0,16.861093813773557,6.0064763047284195
5332,2016,NonResidential,Other,2.0,GREATER DUWAMISH,1920,4.0,20600.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",,270838.5,9.71,False,47.59322,-122.32491,98134.0,14.752005111155329,2.3711778844596574
5331,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1937,1.0,52325.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,67.0,808968.1875,18.03,False,47.592940000000006,-122.32555,98134.0,13.603516108170671,2.946016681308058
5341,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,1951,2.0,24000.0,"Office, Retail Store",Retail Store,,1318947.25,40.94,False,47.57667,-122.32542,98134.0,14.092345196661382,3.7362400254737738
5328,2016,NonResidential,Self-Storage Facility,5.0,NORTHEAST,2006,6.0,48179.0,Self-Storage Facility,Self-Storage Facility,,797170.3125,12.22,False,47.69316,-122.30487,98115.0,13.588824881349657,2.5817308344235403
5317,2016,NonResidential,Retail Store,2.0,GREATER DUWAMISH,2002,2.0,54211.0,"Parking, Retail Store, Supermarket/Grocery Store",Retail Store,100.0,1267463.125,8.84,True,47.53922,-122.28295,98118.0,14.052528710299383,2.286455711064162
5316,2016,NonResidential,Worship Facility,2.0,SOUTHEAST,1981,3.0,22895.0,"Parking, Worship Facility",Worship Facility,96.0,440419.1875,12.92,False,47.5419,-122.28302,98118.0,14.752005111155329,2.6333266549062735
5315,2016,NonResidential,Self-Storage Facility,2.0,GREATER DUWAMISH,1955,1.0,23100.0,Self-Storage Facility,Self-Storage Facility,,863703.0,13.87,False,47.54514,-122.28596,98118.0,13.668985396495351,2.6993457604720636
5314,2016,NonResidential,K-12 School,2.0,SOUTHEAST,1912,2.0,42252.0,K-12 School,K-12 School,49.0,2203758.5,102.35,False,47.55095,-122.27978,98118.0,14.605675323518732,4.638121286127777
5313,2016,SPS-District K-12,K-12 School,1.0,GREATER DUWAMISH,2000,2.0,64493.0,K-12 School,K-12 School,85.0,1989763.875,28.57,True,47.52361,-122.32468999999999,98108.0,14.503527036453697,3.3867603338643857
5312,2016,NonResidential,Other,1.0,GREATER DUWAMISH,1994,2.0,54170.0,Other,Other,,5804784.5,178.35,False,47.52305,-122.31898999999999,98108.0,15.574193221527034,5.1893392039782915
5311,2016,NonResidential,Refrigerated Warehouse,2.0,GREATER DUWAMISH,1951,1.0,41550.0,Refrigerated Warehouse,Refrigerated Warehouse,94.0,642645.1875,4.48,False,47.58252,-122.32193000000001,98134.0,13.373349599053553,3.923556241241819
5310,2016,Nonresidential COS,Mixed Use Property,2.0,GREATER DUWAMISH,1985,1.0,23100.0,"Office, Other - Public Services",Office,,4323672.0,157.07,False,47.5829,-122.32417,98134.0,15.279615830459733,5.063037972889304
5309,2016,Nonresidential COS,Warehouse,2.0,GREATER DUWAMISH,1985,1.0,22803.0,"Non-Refrigerated Warehouse, Other",Non-Refrigerated Warehouse,78.0,764094.5,21.5,False,47.5829,-122.32417,98134.0,13.54644806033681,3.1135153092103742
5308,2016,NonResidential,Refrigerated Warehouse,2.0,GREATER DUWAMISH,1955,1.0,25375.0,"Office, Refrigerated Warehouse",Refrigerated Warehouse,,4069301.5,28.37,False,47.581179999999996,-122.32211000000001,98134.0,15.218982166810871,3.379973745210529
5321,2016,SPS-District K-12,K-12 School,2.0,SOUTHEAST,1961,1.0,41428.0,K-12 School,K-12 School,90.0,1404702.25,44.27,True,47.49917,-122.26306000000001,98178.0,14.155336628477604,3.8126445614478675
5393,2016,NonResidential,Other,3.0,CENTRAL,1973,4.0,45082.0,Other/Specialty Hospital,Other/Specialty Hospital,,4262316.5,93.5,False,47.60775,-122.31198,98122.0,15.265323584408044,4.548599834499697
5342,2016,NonResidential,Warehouse,2.0,GREATER DUWAMISH,1963,1.0,100386.0,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,,3626431.5,95.93,False,47.56845,-122.32732,98108.0,15.10375994062465,4.573989068504517
5344,2016,NonResidential,Distribution Center,2.0,GREATER DUWAMISH,1959,1.0,33600.0,"Distribution Center, Office",Distribution Center,58.0,847419.375,15.35,False,47.56823,-122.32506000000001,98108.0,13.649952161020542,2.7942278973432626
